address_id,schedule_code,collection_day_array
30268,WB,6
30270,WA,6
31965,WB,5
31966,WB,4
32266,WA,3
32637,WB,4
34100,WB,4
33420,WA,2
33421,WB,5
32964,WA,6
32966,WA,4
26437,WB,6
30892,WA,3
36844,WA,3
36845,WB,2
36065,WB,5
33483,WB,3
33484,WA,6
34879,WA,3
30383,WB,2
30384,WB,4
30385,WB,4
33731,WA,3
34375,WB,4
33738,WB,2
33733,WA,2
33735,WB,5
32668,WA,5
32665,WA,3
32667,WA,4
32669,WA,6
33303,WB,2
33305,WA,2
32518,WA,4
32520,WA,4
30624,WB,3
30625,WA,5
30626,WB,4
33417,WA,3
33418,WB,3
32539,WB,6
35651,WB,2
31316,WB,4
31317,WB,2
31318,WB,5
33690,WB,6
33691,WA,2
33692,WA,4
31916,WA,2
31917,WA,4
31996,WA,4
31832,WB,3
31833,WB,5
28752,WA,2
32295,WB,2
32292,WA,3
42239,WA,3
30895,WA,6
27558,WB,2
27583,WB,5
27584,WA,3
30893,WA,3
24464,WA,3
31701,WB,3
31702,WB,2
31703,WA,5
31704,WB,6
31705,WA,3
31706,WB,5
33832,WB,5
35911,WB,4
35912,WB,3
33737,WB,4
30874,WA,6
32007,WB,4
32253,WB,2
33115,WB,6
34782,WB,2
34783,WA,3
36279,WB,6
34784,WB,6
34785,WA,5
35631,WA,3
30858,WB,6
30871,WB,4
30872,WA,2
31326,WB,2
32538,WB,4
37181,WA,3
36386,WB,5
33231,WB,4
33233,WA,3
31001,WA,4
33235,WA,6
32268,WA,2
30814,WA,4
38246,WB,6
38247,WB,6
31504,WB,2
31506,WB,3
32969,WA,5
31052,WA,3
42240,WB,5
42242,WB,2
42243,WA,2
42244,WB,5
36931,WA,5
30909,WA,2
30910,WB,5
31150,WA,3
30982,WB,4
29951,WA,6
29947,WA,3
29948,WA,5
36081,WA,6
36083,WB,2
36085,WB,2
33408,WB,5
33409,WB,2
31125,WB,2
34281,WA,6
34282,WA,5
33954,WA,3
26326,WA,2
31235,WB,2
30983,WB,6
31234,WB,4
31236,WA,6
24953,WA,4
24954,WA,6
33146,WA,5
33148,WA,2
31327,WA,5
31328,WA,6
28666,WB,5
28667,WA,2
30412,WB,6
30413,WB,2
30620,WA,2
31721,WA,3
34325,WA,5
34326,WA,4
32439,WB,3
36022,WB,6
35590,WB,6
26689,WB,4
26690,WA,5
32802,WB,4
33052,WB,6
34360,WA,2
34363,WA,4
32468,WA,6
40407,WA,6
39856,WB,6
40096,WB,2
40097,WB,2
36398,WA,2
43739,WB,4
28747,WB,3
28748,WB,2
33195,WA,2
27419,WB,2
27420,WB,4
27391,WA,6
30016,WA,6
30017,WA,2
28264,WB,2
28265,WA,4
28266,WA,5
28267,WB,6
28227,WA,2
26541,WA,2
26542,WB,3
33897,WB,2
33898,WA,6
33900,WB,5
33153,WB,5
33155,WA,3
32857,WB,4
32858,WB,3
31993,WB,6
31009,WZ,2;3;4;5;6
31010,WA,3
32856,WB,3
36391,WA,3
36392,WB,6
30799,WA,5
29289,WB,3
32967,WB,5
32875,WB,6
26691,WB,2
31531,WB,5
31527,WB,2
31528,WA,3
31693,WA,3
31944,WB,6
31943,WA,2
31945,WB,5
30417,WA,2
30900,WA,6
30901,WB,2
35904,WA,6
33652,WB,5
33653,WB,3
33197,WB,5
33198,WB,5
29220,WA,6
28772,WA,4
28733,WA,4
28452,WA,3
29281,WA,3
30844,WA,2
30845,WB,2
29140,WB,3
28369,WA,2
32184,WA,6
32185,WA,6
32186,WB,4
31636,WB,4
30501,WA,4
30503,WB,5
30504,WA,2
33983,WA,6
33984,WB,5
33048,WB,2
36415,WA,3
36417,WA,4
29282,WA,4
30389,WA,3
31284,WA,6
31285,WA,2
31567,WA,5
32684,WA,5
31248,WA,3
31254,WB,4
31255,WA,4
30964,WB,4
32410,WB,6
32411,WB,3
32096,WB,2
28636,WA,2
28637,WB,4
28638,WA,6
30930,WA,2
31724,WA,3
31725,WB,3
33963,WB,4
33655,WA,2
31589,WA,4
34185,WB,4
34186,WB,6
24284,WB,6
24285,WA,3
24525,WA,3
24530,WA,6
27309,WB,5
27336,WB,6
35632,WB,4
36477,WA,2
37704,WA,4
40120,WB,6
31906,WB,4
32149,WB,5
33704,WA,4
33705,WA,5
32255,WA,2
32319,WB,6
33526,WA,4
34273,WB,5
34274,WB,6
32057,WB,2
32058,WB,6
36539,WZ,2;3;4;5;6
36540,WA,4
36803,WB,2
29242,WB,2
29238,WA,6
31951,WB,5
33853,WB,5
33935,WB,3
31581,WB,4
31905,WA,3
29176,WB,2
30408,WA,3
31487,WB,6
32120,WB,5
34335,WB,5
36341,WA,5
36280,WA,2
36338,WA,4
34271,WB,3
32320,WA,5
32321,WA,4
32322,WA,5
32323,WB,4
32084,WB,4
32085,WB,2
32408,WB,3
32409,WB,6
30962,WB,2
32469,WB,6
33165,WB,5
32972,WB,5
32973,WA,2
32974,WA,6
34775,WA,3
34777,WA,6
36281,WB,5
35320,WB,6
33956,WA,3
33537,WA,4
29246,WA,4
32336,WB,2
29247,WA,5
30330,WB,2
31746,WA,3
35898,WB,2
32532,WA,2
32533,WA,2
32890,WA,3
40236,WB,3
40244,WB,5
30424,WB,3
30683,WA,6
33540,WA,5
33485,WB,6
33487,WA,6
33539,WA,3
35783,WA,3
35784,WB,6
36116,WA,6
40400,WB,5
40405,WB,4
32855,WA,5
29800,WA,6
29801,WA,4
30044,WA,6
30045,WA,6
30046,WB,2
27432,WA,3
25001,WB,6
27353,WA,6
28115,WA,2
28543,WB,5
29751,WB,6
29753,WA,2
28557,WB,4
28895,WA,5
28287,WA,2
35669,WA,5
30547,WB,2
30548,WA,5
30550,WA,6
28940,WA,5
27186,WB,2
26397,WA,2
26398,WB,6
28591,WB,6
24917,WA,5
24919,WB,2
24920,WB,6
26197,WB,4
35929,WA,2
24808,WA,3
27954,WB,4
26500,WB,2
28398,WB,4
28249,WB,4
28250,WB,2
27706,WA,4
30552,WB,6
28886,WB,3
28887,WB,5
27425,WA,4
27428,WA,6
27730,WA,3
29148,WB,5
25210,WA,4
24903,WA,3
25237,WB,2
28101,WA,6
30829,WA,4
30830,WA,3
30831,WA,6
28148,WB,4
28149,WB,4
28150,WB,4
28151,WA,4
27911,WA,3
24329,WB,6
30788,WA,3
32605,WA,2
34253,WB,5
31031,WA,5
31032,WB,6
31345,WB,2
31346,WB,5
31348,WB,3
30551,WA,5
32031,WA,4
26448,WA,2
31417,WA,3
31420,WA,6
29331,WA,2
29332,WA,2
27087,WA,6
27084,WA,5
27158,WA,2
27159,WA,3
28040,WA,2
28037,WA,5
24968,WB,6
28441,WB,6
28443,WA,3
28444,WB,6
26443,WA,3
26444,WA,3
24612,WA,2
24613,WA,4
24615,WA,3
25256,WA,6
28607,WA,3
28608,WB,2
28609,WB,4
24281,WB,4
24282,WA,3
24283,WB,2
24961,WB,4
26332,WB,4
26572,WA,6
24962,WA,2
26574,WA,5
25063,WB,4
26669,WA,2
24675,WB,2
24676,WA,6
24705,WA,3
24706,WB,5
24707,WB,2
24701,WA,6
25282,WA,5
26449,WA,6
33090,WA,6
33092,WB,2
34026,WA,4
34029,WA,6
32615,WA,6
32616,WA,5
28582,WA,2
28584,WA,3
29604,WA,6
29605,WB,6
29606,WA,2
24699,WB,6
27454,WB,5
33285,WB,2
33286,WA,4
31154,WB,5
31155,WA,4
30447,WA,5
30575,WA,2
31168,WB,5
30975,WB,2
26701,WB,5
27073,WB,4
27321,WB,5
27322,WA,6
29117,WA,6
28544,WB,5
24611,WB,2
31474,WA,4
28348,WA,2
28349,WB,4
28351,WA,3
28352,WB,3
28353,WB,3
28354,WA,3
31648,WA,4
31649,WB,6
35514,WB,5
34254,WB,5
33811,WA,2
32607,WA,3
32609,WB,4
25283,WZ,2;3;4;5;6
25285,WB,5
27501,WA,6
27121,WB,4
27036,WB,6
27037,WB,6
26847,WA,3
29101,WA,5
29104,WA,2
34171,WA,4
36445,WB,4
35660,WA,5
35663,WB,6
35664,WA,4
35665,WA,6
26881,WA,2
27122,WA,2
25194,WB,6
27413,WA,2
38502,WB,4
37725,WB,6
35535,WB,5
37738,WB,2
29567,WB,3
30117,WB,4
30115,WA,5
30116,WA,2
29683,WA,4
29912,WA,6
29502,WB,4
27076,WA,4
27078,WZ,2;3;4;5;6
27079,WA,2
27080,WB,3
27081,WB,4
27082,WB,5
33217,WA,3
32447,WB,6
34309,WB,3
27046,WB,4
27051,WA,6
27053,WA,6
27054,WA,4
27055,WA,6
27056,WB,3
27399,WB,3
27973,WB,2
26897,WB,2
26857,WB,5
26858,WA,6
26863,WB,5
29196,WA,3
27424,WB,4
31087,WA,6
26322,WA,2
26377,WB,4
26378,WA,2
30041,WA,5
27083,WB,3
34059,WA,4
34061,WB,2
30022,WA,3
29905,WB,6
28565,WB,6
28562,WB,4
28563,WA,2
28272,WA,3
30833,WA,2
27093,WA,2
26926,WB,5
26927,WB,4
27713,WA,5
29142,WB,5
24504,WB,6
24506,WB,2
27451,WA,3
27452,WB,2
30629,WB,2
30630,WB,2
26314,WA,6
26315,WA,3
31169,WA,2
29716,WA,4
29297,WA,6
30021,WA,2
24455,WA,2
28320,WA,4
28324,WB,3
28270,WB,4
27836,WB,3
34407,WB,5
34219,WB,2
34225,WA,3
34226,WA,3
35537,WB,5
35940,WA,5
31261,WB,3
31262,WB,2
31402,WB,6
30672,WB,2
32454,WA,2
35503,WA,4
30106,WA,2
24933,WZ,2;3;4;5;6
29429,WA,3
33085,WA,5
32514,WB,3
32516,WA,6
33342,WA,6
32193,WA,4
29263,WA,5
33022,WA,5
34556,WB,3
34553,WB,6
34554,WA,6
34555,WB,5
34256,WB,5
34258,WB,5
26697,WB,4
27455,WA,2
27005,WA,4
26330,WA,2
31246,WA,4
33259,WB,2
33254,WB,2
27429,WB,6
27655,WA,2
27656,WA,5
28547,WA,6
28548,WB,5
28566,WA,2
28567,WA,5
32313,WB,5
33042,WA,3
30454,WB,4
30455,WA,3
30080,WA,6
29427,WA,3
30079,WA,5
28546,WA,3
28539,WB,5
28285,WB,4
31151,WA,2
27067,WA,3
27068,WA,3
27069,WA,3
31430,WB,2
34893,WA,5
36436,WA,5
36437,WZ,2;3;4;5;6
36439,WB,4
33674,WB,6
33681,WA,2
29121,WB,6
30190,WA,2
29438,WB,4
24991,WB,5
24992,WB,2
27446,WB,5
27447,WB,6
27085,WA,6
28289,WA,6
27714,WA,6
31152,WA,4
31153,WA,6
26475,WA,6
26472,WA,3
26473,WA,6
26474,WA,3
29105,WB,4
27066,WA,3
26604,WB,4
28045,WB,6
24666,WA,2
24667,WB,4
27974,WB,4
30037,WA,4
32402,WA,3
32403,WB,5
32404,WA,5
35633,WA,2
36184,WA,6
32924,WB,2
32925,WB,3
32822,WB,4
32823,WZ,2;3;4;5;6
32825,WA,4
32512,WA,4
27240,WA,2
31453,WA,4
33985,WB,5
30373,WA,4
29371,WB,2
29372,WB,2
29373,WB,4
29391,WB,6
29611,WB,3
25257,WA,4
25258,WA,3
28052,WB,5
24408,WA,3
24409,WB,3
28273,WA,4
27720,WB,6
29898,WA,5
29899,WB,5
30038,WA,3
26949,WB,2
26837,WA,6
32474,WA,2
32475,WB,4
32477,WB,2
24400,WA,6
24402,WB,4
25945,WA,3
25946,WB,2
33872,WA,4
33873,WA,5
34123,WA,3
24456,WB,4
30024,WA,5
33987,WB,4
30499,WA,2
30500,WB,5
38250,WA,5
38251,WB,2
27587,WA,4
27365,WB,4
35701,WB,6
35703,WA,4
36283,WB,4
35849,WA,2
29377,WB,3
31332,WB,3
30725,WA,5
29900,WA,2
29901,WB,4
29955,WB,2
29956,WB,5
24593,WB,6
24594,WB,5
33880,WB,4
31350,WB,4
32241,WA,5
32237,WB,4
32238,WA,5
33490,WA,3
33714,WA,3
27498,WA,6
32279,WA,5
29708,WB,4
29709,WB,4
29710,WB,4
29711,WB,3
32779,WB,6
33034,WB,3
33036,WB,2
33037,WA,6
33038,WB,6
33563,WB,3
33564,WA,2
33086,WA,3
33088,WA,5
31766,WA,3
27976,WA,3
27734,WB,4
27987,WA,5
27988,WB,3
29507,WA,4
26620,WA,2
27103,WA,4
27100,WB,6
27101,WB,3
27102,WA,2
28221,WA,3
28222,WB,2
33763,WA,5
31019,WB,2
28346,WA,5
34897,WA,2
27733,WA,6
25118,WB,2
27803,WB,5
33160,WA,4
32617,WA,2
35899,WB,3
33679,WA,2
32460,WA,3
24801,WB,6
25115,WA,6
28055,WB,5
27449,WB,4
27450,WA,3
30108,WA,5
30351,WA,4
30352,WB,6
33161,WA,2
32671,WB,4
32673,WA,6
32674,WB,2
32675,WA,2
30255,WB,5
29503,WA,4
29504,WA,6
29505,WB,4
29506,WA,2
31948,WA,6
29198,WA,3
31756,WB,4
34033,WA,3
26600,WB,3
30227,WB,2
30228,WA,6
25431,WB,3
25429,WB,3
32479,WA,4
32951,WB,6
32952,WB,2
32953,WA,6
27035,WB,2
26674,WB,2
28564,WA,5
30168,WB,4
30169,WB,5
24799,WA,2
24800,WB,6
31618,WB,5
31619,WA,3
36010,WB,4
24889,WB,2
25202,WB,5
25204,WA,2
25205,WA,2
25206,WA,3
24286,WA,4
28898,WA,5
29541,WB,3
32578,WB,5
32580,WA,2
31340,WA,2
30546,WB,5
29316,WB,6
24783,WB,5
24786,WB,4
24787,WA,5
24338,WB,6
26824,WA,5
26825,WB,4
28545,WA,4
29598,WA,2
33019,WB,5
34449,WB,4
34448,WB,6
34450,WB,3
34453,WA,6
34454,WB,3
34455,WA,2
33881,WA,5
32736,WB,2
27826,WA,4
27814,WA,2
27815,WB,5
27760,WB,5
27729,WB,3
28012,WA,5
28013,WB,6
30006,WA,4
31532,WA,2
31533,WB,5
26585,WA,2
30004,WA,5
25099,WA,5
24646,WB,2
25097,WA,6
25098,WB,2
26214,WA,4
25084,WA,2
28899,WA,4
28901,WB,4
25954,WA,4
24714,WA,2
31282,WB,5
28826,WA,3
29066,WB,4
27843,WB,6
27846,WB,2
28288,WA,4
27507,WB,5
27508,WB,4
26597,WB,4
30282,WB,2
32611,WB,2
32613,WA,6
28678,WA,4
29016,WA,3
29017,WA,5
29260,WA,3
29258,WB,4
29262,WB,2
32492,WA,4
32493,WB,6
32494,WB,2
32701,WA,2
37790,WA,2
37791,WB,4
25006,WB,3
28111,WA,4
28112,WB,2
28113,WB,3
28069,WZ,2;3;4;5;6
28071,WB,6
28074,WA,5
28075,WA,3
28076,WB,5
29265,WA,3
32776,WB,4
32191,WA,6
32192,WA,5
35413,WA,5
35941,WA,4
36451,WB,4
28277,WA,6
28279,WA,2
29927,WA,4
27545,WB,3
27546,WB,3
27550,WA,4
24986,WA,5
24987,WA,5
32676,WB,4
32677,WB,6
32678,WA,5
32679,WA,4
32680,WB,2
33745,WB,2
26603,WB,2
30283,WB,4
29100,WB,2
26492,WA,6
26496,WB,4
27708,WA,5
27113,WA,6
24443,WB,4
24444,WB,3
29731,WA,3
29732,WA,6
27890,WA,3
28208,WA,2
28213,WB,3
26819,WB,6
25436,WB,2
24983,WB,5
26601,WB,2
24984,WA,3
27699,WB,6
28097,WB,5
31422,WB,6
26693,WA,3
29686,WB,6
29687,WB,5
27493,WB,2
27495,WA,2
26660,WB,4
26661,WA,5
26662,WA,4
26450,WA,2
33611,WB,2
29894,WB,4
30143,WB,6
30145,WA,3
30146,WB,4
30147,WB,6
30148,WB,2
30149,WB,4
29064,WB,4
31247,WA,6
30446,WA,6
28795,WB,6
28796,WB,5
28797,WA,3
27492,WA,3
26718,WB,6
32590,WA,2
32937,WA,4
32938,WB,6
33179,WA,5
33180,WB,5
33182,WB,6
33183,WB,6
33609,WA,4
33610,WA,2
28015,WA,5
28028,WA,6
28029,WA,4
30105,WB,5
24653,WA,3
24655,WA,5
28102,WB,6
28103,WB,5
28104,WA,3
27196,WB,3
25426,WA,3
25430,WB,3
25433,WA,3
24928,WB,5
24480,WA,6
24481,WB,3
31599,WA,5
31595,WB,5
28193,WA,5
27107,WB,4
26519,WB,2
27104,WA,4
27106,WB,4
32884,WA,2
33682,WB,2
33920,WB,4
33921,WB,4
33926,WA,2
33870,WA,5
28762,WA,3
33394,WA,4
26704,WB,3
26865,WA,5
26878,WB,2
26880,WB,3
33094,WA,6
33095,WB,5
31969,WA,2
32577,WA,5
32876,WA,4
32473,WA,3
35692,WB,4
35693,WA,6
34494,WB,6
34496,WB,6
34497,WB,2
34498,WA,3
29544,WB,2
29545,WA,5
29547,WA,4
29548,WA,6
29549,WB,6
27063,WB,2
27059,WA,5
28136,WB,5
35649,WA,6
35650,WA,6
29123,WA,2
29126,WA,5
29128,WB,6
29129,WA,3
27615,WB,4
28194,WA,2
28195,WA,2
28196,WA,3
26548,WB,4
26820,WA,3
26822,WB,2
29460,WB,4
26410,WA,5
26412,WA,5
31242,WA,2
31243,WA,2
31244,WB,5
36015,WA,4
35583,WB,2
26800,WA,5
29891,WB,2
28041,WA,5
28044,WA,3
33262,WB,6
34170,WB,3
33919,WA,4
29067,WB,2
29068,WB,4
29069,WA,5
29070,WA,4
29071,WA,4
29073,WA,3
25236,WB,6
28551,WB,3
26580,WA,2
26582,WB,4
26583,WA,5
27057,WA,2
31425,WA,6
32422,WB,2
32423,WB,2
34628,WA,3
29982,WA,3
29794,WB,2
29795,WB,6
29796,WB,3
29797,WB,2
27616,WA,3
26871,WB,2
26873,WB,2
26430,WA,5
26432,WA,3
26433,WB,6
35156,WB,4
35769,WA,6
36100,WB,3
36101,WB,3
36102,WA,3
36105,WA,3
26867,WA,4
27041,WB,2
26598,WB,5
26599,WA,4
25014,WB,6
27355,WB,2
27356,WA,6
27357,WA,2
29659,WB,3
26525,WA,2
26787,WA,3
29735,WA,4
29736,WB,5
29737,WB,4
29738,WB,6
27617,WA,5
28552,WB,4
30399,WA,5
26643,WB,2
26446,WA,3
26916,WB,2
26918,WB,3
26866,WA,6
26930,WA,5
33184,WA,6
31694,WB,2
27433,WA,4
27000,WA,6
28292,WB,2
28293,WB,5
26663,WB,3
36453,WB,2
36109,WA,6
36449,WA,6
26571,WA,5
25953,WB,3
29324,WB,6
29326,WB,6
29199,WB,5
29200,WB,6
30576,WA,2
30577,WA,2
31757,WA,5
30444,WA,4
30445,WA,3
26868,WB,4
27618,WA,2
28046,WB,5
28295,WA,2
28209,WB,5
25291,WA,4
25294,WA,2
37739,WB,4
34414,WA,4
34415,WA,5
27040,WA,5
29088,WB,3
26810,WA,3
27614,WA,3
29223,WB,6
32259,WB,6
32261,WB,5
32263,WA,2
32395,WB,2
31764,WB,5
34655,WB,6
34658,WB,3
30363,WA,3
29596,WA,6
29597,WA,2
34656,WA,6
31601,WA,5
29599,WB,3
29602,WA,3
31337,WA,6
31695,WA,3
35152,WB,4
35150,WB,5
35154,WB,3
29815,WB,4
25114,WB,2
25190,WA,6
25191,WA,4
25193,WA,5
27696,WA,2
27698,WB,5
32659,WB,4
26442,WB,6
28888,WB,6
29124,WA,2
30012,WB,6
28258,WB,6
28259,WA,5
26502,WA,3
26503,WA,2
29712,WA,4
28550,WA,3
30370,WB,3
28084,WA,6
28086,WB,5
28087,WB,5
28014,WA,6
27732,WA,6
28283,WA,2
25296,WA,2
28030,WB,2
24334,WA,6
29816,WA,2
31245,WB,5
34691,WB,6
34693,WA,6
34694,WB,2
34695,WB,5
24673,WA,6
35527,WB,2
35667,WA,3
29924,WA,5
26577,ZZ,
24532,WB,6
27557,WA,2
28038,WB,4
28039,WA,3
28321,WA,2
30026,WB,2
30027,WA,4
30272,WA,3
30273,WA,3
30274,WA,4
31865,WA,2
32979,WB,3
32655,WB,6
32658,WA,6
35938,WA,3
27008,WB,5
24688,WA,5
24689,WB,2
29462,WB,5
29463,WA,6
29762,WA,3
29763,WA,5
29997,WA,2
28559,WA,6
35653,WB,5
25209,WB,5
34500,WB,6
34502,WA,5
34503,WA,2
36335,WA,6
29537,WA,3
29538,WB,5
29539,WB,4
29540,WB,4
36505,WB,3
35727,WB,6
36189,WA,5
35728,WB,6
35729,WB,2
28036,WB,3
28276,WB,4
32794,WB,2
32289,WB,3
40008,WA,3
40010,WB,2
39588,WA,5
39589,WB,4
39590,WB,2
35040,WA,3
35019,WB,4
34443,WA,4
33994,WA,4
33368,WA,4
30529,WA,3
30525,WB,4
31037,WB,2
33270,WB,4
32956,WB,5
30521,WA,5
30810,WA,2
30811,WB,4
31268,WA,5
34208,WA,4
28489,WB,6
28490,WB,6
28491,WB,3
28493,WA,6
28780,WA,6
28777,WA,3
28778,WB,4
38529,WA,2
38856,WA,5
38859,WB,4
39125,WA,5
39657,WA,5
32716,WA,3
34982,WB,2
36222,WA,3
33031,WA,2
33032,WA,5
33033,WA,2
33278,WA,4
29232,WB,3
29228,WA,3
29229,WA,2
36023,WB,4
36025,WB,6
36026,WA,6
35319,WB,2
34535,WB,6
35317,WA,2
32531,WA,5
36732,WB,3
36733,WB,4
30914,WA,3
31788,WB,2
31485,WA,6
31786,WB,3
37986,WA,3
32349,WB,3
32342,WA,6
36428,WA,4
36429,WA,4
30946,WB,2
30947,WB,5
30948,WA,2
30949,WB,4
32889,WB,2
33130,WA,5
32131,WB,2
32136,WA,4
32137,WA,3
32138,WA,6
34807,WB,4
30944,WB,6
31955,WB,2
32971,WB,6
33860,WB,6
33861,WA,6
33863,WB,3
33946,WA,5
38518,WA,3
40110,WA,4
28467,WB,2
31826,WB,3
31828,WA,4
32073,WB,6
31834,WB,4
31835,WB,5
36432,WA,3
36433,WB,4
35995,WA,5
40021,WA,2
40022,WB,4
35452,WA,5
39308,WA,6
34440,WA,6
37581,WB,3
35042,WA,6
35291,WA,5
31510,WA,4
32934,WA,2
33257,WA,4
36321,WA,5
37921,WA,3
33102,WB,4
33103,WB,6
33104,WA,3
30950,WA,5
30951,WA,6
32243,WA,4
31091,WB,5
31092,WA,4
31628,WA,6
30422,WA,4
37917,WA,3
30543,WB,6
30544,WA,4
30541,WA,2
34444,WB,4
33350,WB,6
34437,WA,5
33947,WB,4
33948,WB,5
30940,WB,4
30942,WA,3
31183,WA,5
31185,WA,6
33776,WA,4
30817,WB,4
36768,WB,3
36769,WB,2
35487,WA,6
35488,WB,3
35490,WB,6
34980,WB,3
39486,WA,3
39306,WZ,2;3;4;5;6
39307,WB,4
38772,WA,2
39109,WA,2
33458,WA,6
39813,WB,6
37075,WA,4
28694,WA,3
28953,WA,6
28954,WB,3
28955,WB,3
28956,WA,2
28957,WB,3
30439,WB,6
38511,WB,5
38513,WA,3
34697,WA,4
34698,WB,2
33378,WB,4
36425,WB,6
32133,WA,4
32134,WB,5
32587,WB,2
32645,WA,5
32646,WA,6
32647,WA,6
32588,WB,4
32661,WA,4
31803,WB,3
39550,WB,4
31800,WB,2
39552,WA,4
39674,WA,5
39675,WA,3
39677,WB,4
39484,WA,5
30593,WB,4
33466,WA,2
33467,WB,6
30770,WB,4
34409,WB,6
34410,WA,2
33010,WA,2
30432,WA,4
31227,WB,5
31231,WB,3
39894,WA,5
38688,WA,2
39387,WA,4
38343,WB,3
32147,WB,6
33771,WA,3
30592,WB,4
30574,WB,4
36133,WB,2
36135,WA,6
36824,WA,2
36827,WA,2
38188,WB,2
35311,WB,5
35307,WA,6
35308,WA,4
39586,WA,6
37192,WA,5
37193,WB,2
37194,WB,5
31633,WB,6
31634,WB,4
30542,WA,3
37907,WA,5
37908,WB,6
36716,WB,3
34822,WA,2
32045,WA,2
32046,WB,4
34131,WA,6
37248,WB,5
37249,WB,3
43559,WB,2
30567,WB,3
30568,WB,3
30741,WZ,2;3;4;5;6
33224,WB,2
39110,WA,5
38702,WA,5
38703,WB,3
38704,WA,2
36695,WA,5
34545,WA,4
40023,WA,6
40024,WA,4
35989,WB,4
40572,WB,4
33996,WA,5
32914,WB,3
32915,WB,3
32865,WA,3
34383,WA,4
31003,WB,3
31821,WA,4
32652,WB,6
32906,WB,2
31689,WA,4
31691,WA,2
34000,WA,2
34001,WA,3
34003,WB,3
31859,WA,6
30569,WA,3
37918,WA,5
37919,WB,5
34740,WA,3
34741,WB,5
33952,WA,6
34280,WA,6
28704,WB,4
28705,WA,4
31356,WA,2
35600,WA,5
35856,WB,2
35858,WB,3
43566,WB,4
40488,WB,2
37301,WB,2
37551,WB,4
36210,WA,2
40226,WB,6
40479,WA,6
40041,WB,4
38314,WA,2
35528,WA,4
35595,WA,3
35596,WB,3
36463,WA,5
33772,WB,3
32568,WB,5
34004,WB,6
31860,WA,3
38244,WA,2
34035,WB,2
31476,WA,4
31200,WB,3
34262,WA,2
34263,WB,2
33012,WA,3
33015,WB,4
33017,WB,2
33261,WA,2
35497,WA,2
35499,WB,2
35500,WB,4
34049,WB,5
33998,WB,5
37433,WB,4
36671,WB,4
40220,WA,4
37459,WA,5
37460,WB,5
39868,WB,4
40019,WB,6
34913,WB,6
34914,WA,2
34915,WA,4
35158,WB,6
35160,WB,6
37076,WB,4
34005,WB,5
30963,WA,4
31206,WA,5
33517,WA,5
35335,WA,4
35336,WB,5
35338,WA,4
37191,WB,6
34439,WA,6
33007,WB,6
33008,WA,2
33009,WA,2
38383,WA,3
40004,WB,5
40005,WA,5
34346,WA,3
32343,WB,3
32345,WB,4
31678,WB,2
32042,WB,5
31795,WB,2
32044,WB,6
37083,WA,5
39757,WA,4
40517,WA,2
39755,WB,2
39756,WB,6
39758,WB,3
36464,WA,4
37077,WB,4
42553,WB,6
42554,WB,5
42555,WB,4
36204,WB,4
35919,WA,6
35920,WB,4
35094,WB,5
38184,WB,4
38185,WA,5
38187,WB,3
38183,WA,2
33848,WA,6
36424,WB,2
37026,WA,5
40007,WB,6
33436,WA,2
33437,WA,6
33438,WB,5
32653,WB,6
34150,WA,6
38706,WA,5
38527,WA,5
38858,WA,2
38097,WB,3
39334,WB,4
39336,WB,4
39337,WB,2
39338,WA,5
36465,WA,6
36863,WA,6
37119,WB,6
31038,WA,3
37121,WB,5
28703,WA,6
31822,WA,6
33069,WB,5
34367,WA,3
34368,WA,5
33068,WB,4
35615,WB,4
37630,WA,4
30467,WA,6
37028,WB,5
38353,WB,2
37029,WB,4
37032,WB,2
31928,WA,6
31931,WA,4
37751,WA,2
38249,WA,3
35223,WB,4
34260,WA,6
31500,WB,4
31501,WB,5
31036,WA,2
33874,WA,5
39339,WB,4
36467,WA,5
35771,WA,3
35772,WA,2
37184,WB,4
37189,WA,5
37558,WA,5
31315,WA,3
36422,WB,2
34144,WA,2
34146,WA,2
45714,WA,6
32732,WA,3
32733,WA,4
33580,WB,5
39333,WA,5
31441,WA,2
31666,WB,6
31664,WZ,2;3;4;5;6
33202,WB,5
33308,WA,4
34265,WA,3
33507,WB,2
33508,WA,6
33699,WB,2
31324,WA,3
33836,WA,3
31631,WB,2
31614,WA,5
31117,WB,3
38098,WB,5
38099,WB,4
37490,WB,2
37491,WB,6
37190,WB,3
35172,WB,2
35344,WA,4
35173,WB,4
37683,WA,6
37994,WB,6
37995,WA,4
34431,WB,6
34432,WB,5
33121,WA,5
31361,WA,3
31801,WA,3
31059,WB,2
31211,WA,2
31212,WB,3
31213,WA,6
39697,WA,2
31858,WA,3
32104,WB,5
31451,WB,4
36070,WA,3
34590,WB,3
34591,WA,4
37944,WA,5
32372,WA,5
33107,WA,4
33108,WA,4
30571,WA,5
36649,WA,3
36650,WA,3
36899,WB,4
36900,WB,2
36895,WB,3
45403,WB,2
45148,WB,6
45722,WA,2
45723,WA,5
45724,WB,4
44681,WA,2
30526,WB,3
30591,WA,5
36596,WB,6
37458,WB,6
36687,WB,5
36689,WA,4
36690,WB,2
36692,WB,5
42552,WB,2
30518,WB,3
33512,WB,4
33510,WA,5
33106,WB,6
34050,WB,4
34051,WA,3
37255,WA,3
35509,WA,4
35511,WA,4
35161,WA,4
35162,WB,5
36203,WA,2
45719,WB,5
34139,WB,6
34138,WB,5
